film_id,date,time_start,time_end,session,source_family,summary_recovery_type,source_mode,data_visibility,confidence_cap,moment_type,label_fr,base,reaction,projection,judgment,raw_agreement,proxy_vs_raw_verdict,proxy_raw_agreement_state,source_quality_score,source_quality,source_quality_state,b6_memory_candidate_score,b6_memory_candidate_state,raw_texture_role,raw_delta_pips,raw_range_pips,raw_tick_count,memory_family,pattern_key,why_keep_for_memory,memory_use_case,similarity_features,limits
B6FC_20260505_1413_BDE6E508,2026-05-05,2026-05-05T14:13:00+00:00,2026-05-05T14:14:00+00:00,LONDON_NY_OVERLAP,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_BALANCED_AUCTION,Auction équilibrée proxy,Base scene: Auction équilibrée proxy (FLOW_BALANCED_AUCTION).,"Reaction raw progressive: delta -3.3 pips, range 5.5 pips, 165 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.60.","Judgment technique: B6_KEEP_CANDIDATE, CONFIRMED_BY_RAW, SOURCE_QUALITY_USABLE.",CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.760,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.880,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-3.3,5.5,165,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_USABLE,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.880.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=LONDON_NY_OVERLAP; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=PARTIAL_PROXY_COVERAGE; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260512_1327_62485E5E,2026-05-12,2026-05-12T13:27:00+00:00,2026-05-12T13:52:00+00:00,LONDON_NY_OVERLAP,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_FRICTION_ABSORPTION_LIKE,Friction / absorption-like proxy,Base scene: Friction / absorption-like proxy (FLOW_FRICTION_ABSORPTION_LIKE).,"Reaction raw progressive: delta -10.7 pips, range 21.7 pips, 2909 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.49.","Judgment technique: B6_KEEP_CANDIDATE, CONFIRMED_BY_RAW, SOURCE_QUALITY_USABLE.",CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.760,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.880,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-10.7,21.7,2909,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_USABLE,"KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.880.","Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=LONDON_NY_OVERLAP; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=PARTIAL_PROXY_COVERAGE; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260512_1412_C91C9520,2026-05-12,2026-05-12T14:12:00+00:00,2026-05-12T14:58:00+00:00,LONDON_NY_OVERLAP,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_ROTATIONAL,Rotation / respiration de zone,Base scene: Rotation / respiration de zone (FLOW_ROTATIONAL).,"Reaction raw rotationnelle: respiration/rotation de zone, delta -9.7 pips, range 23.5 pips, 5057 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.41.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.760,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.880,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,-9.7,23.5,5057,ROTATION_BREATH_MEMORY,ROTATION_BREATH_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_USABLE,KEEP memoire: ROTATION_BREATH_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.880.,"Comparer les respirations de zone, rotations et transitions sans durcir en prediction.",family=ROTATION_BREATH_MEMORY; session=LONDON_NY_OVERLAP; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=PARTIAL_PROXY_COVERAGE; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260513_0000_21A85D85,2026-05-13,2026-05-13T00:00:00+00:00,2026-05-13T01:00:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,TF5_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.25,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw rotationnelle: respiration/rotation de zone, delta 1 pips, range 8.6 pips, 2942 ticks.","Projection faible: effort/rotation absorbe le deplacement, delta/range=0.12.",REVIEW: scene lisible mais doit rester en revue avant indexation forte.,NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.620,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.710,B6_REVIEW_CANDIDATE,RAW_ROTATION_CONFIRMED,1.0,8.6,2942,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|TF5_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_USABLE,REVIEW memoire: DIRECTIONAL_PROGRESS_MEMORY; scene comparable mais a relire; REVIEW: scene lisible pour comparaison apres relecture; ne pas durcir NUANCED_BY_RAW en verite raw; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.710.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=TF5_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_TF5_PROXY; confidence_cap=0.25; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260513_0100_34AEBAC6,2026-05-13,2026-05-13T01:00:00+00:00,2026-05-13T02:00:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,TF5_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.25,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw progressive: delta 6.2 pips, range 17 pips, 2958 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.36.","Judgment technique: B6_KEEP_CANDIDATE, CONFIRMED_BY_RAW, SOURCE_QUALITY_USABLE.",CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.680,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.770,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,6.2,17.0,2958,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|TF5_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_USABLE,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.770.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=TF5_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_TF5_PROXY; confidence_cap=0.25; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260513_0200_5821F72C,2026-05-13,2026-05-13T02:00:00+00:00,2026-05-13T03:00:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,TF5_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.25,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw progressive: delta -2.8 pips, range 9.5 pips, 2007 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.29.","Judgment technique: B6_KEEP_CANDIDATE, CONFIRMED_BY_RAW, SOURCE_QUALITY_USABLE.",CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.680,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.770,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-2.8,9.5,2007,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|TF5_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_USABLE,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.770.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=TF5_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_TF5_PROXY; confidence_cap=0.25; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260513_0300_DBF11E35,2026-05-13,2026-05-13T03:00:00+00:00,2026-05-13T04:00:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,TF5_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.25,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw rotationnelle: respiration/rotation de zone, delta -1.4 pips, range 9.2 pips, 2080 ticks.","Projection faible: effort/rotation absorbe le deplacement, delta/range=0.15.",REVIEW: scene lisible mais doit rester en revue avant indexation forte.,NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.620,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.710,B6_REVIEW_CANDIDATE,RAW_ROTATION_CONFIRMED,-1.4,9.2,2080,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|TF5_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_USABLE,REVIEW memoire: DIRECTIONAL_PROGRESS_MEMORY; scene comparable mais a relire; REVIEW: scene lisible pour comparaison apres relecture; ne pas durcir NUANCED_BY_RAW en verite raw; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.710.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=TF5_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_TF5_PROXY; confidence_cap=0.25; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260513_0400_9DE663F7,2026-05-13,2026-05-13T04:00:00+00:00,2026-05-13T05:00:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,TF5_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.25,FLOW_WEAK_DIRECTIONAL,Flux faible / transition proxy,Base scene: Flux faible / transition proxy (FLOW_WEAK_DIRECTIONAL).,"Reaction raw rotationnelle: respiration/rotation de zone, delta -2.7 pips, range 6.2 pips, 1444 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.44.",REVIEW: scene lisible mais doit rester en revue avant indexation forte.,NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.620,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.710,B6_REVIEW_CANDIDATE,RAW_ROTATION_CONFIRMED,-2.7,6.2,1444,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|TF5_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_USABLE,REVIEW memoire: DIRECTIONAL_PROGRESS_MEMORY; scene comparable mais a relire; REVIEW: scene lisible pour comparaison apres relecture; ne pas durcir NUANCED_BY_RAW en verite raw; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.710.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=TF5_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_TF5_PROXY; confidence_cap=0.25; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260513_0500_6CAA25F1,2026-05-13,2026-05-13T05:00:00+00:00,2026-05-13T06:00:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,TF5_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.25,FLOW_WEAK_DIRECTIONAL,Flux faible / transition proxy,Base scene: Flux faible / transition proxy (FLOW_WEAK_DIRECTIONAL).,"Reaction raw rotationnelle: respiration/rotation de zone, delta 10.7 pips, range 15.6 pips, 2227 ticks.",Projection directionnelle lisible: delta/range=0.69.,REVIEW: scene lisible mais doit rester en revue avant indexation forte.,NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.620,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.710,B6_REVIEW_CANDIDATE,RAW_ROTATION_CONFIRMED,10.7,15.6,2227,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|TF5_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_USABLE,REVIEW memoire: DIRECTIONAL_PROGRESS_MEMORY; scene comparable mais a relire; REVIEW: scene lisible pour comparaison apres relecture; ne pas durcir NUANCED_BY_RAW en verite raw; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.710.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=TF5_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_TF5_PROXY; confidence_cap=0.25; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260513_0600_E731D73E,2026-05-13,2026-05-13T06:00:00+00:00,2026-05-13T07:00:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,TF5_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.25,FLOW_WEAK_DIRECTIONAL,Flux faible / transition proxy,Base scene: Flux faible / transition proxy (FLOW_WEAK_DIRECTIONAL).,"Reaction raw rotationnelle: respiration/rotation de zone, delta -17.5 pips, range 27.5 pips, 3476 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.64.",REVIEW: scene lisible mais doit rester en revue avant indexation forte.,NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.620,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.710,B6_REVIEW_CANDIDATE,RAW_ROTATION_CONFIRMED,-17.5,27.5,3476,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|TF5_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_USABLE,REVIEW memoire: DIRECTIONAL_PROGRESS_MEMORY; scene comparable mais a relire; REVIEW: scene lisible pour comparaison apres relecture; ne pas durcir NUANCED_BY_RAW en verite raw; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.710.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=TF5_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_TF5_PROXY; confidence_cap=0.25; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260513_0700_C66F0CA0,2026-05-13,2026-05-13T07:00:00+00:00,2026-05-13T08:00:00+00:00,ASIA_LONDON_HANDOVER,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,TF5_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.25,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw progressive: delta -6.5 pips, range 18.3 pips, 3844 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.36.","Judgment technique: B6_KEEP_CANDIDATE, CONFIRMED_BY_RAW, SOURCE_QUALITY_USABLE.",CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.680,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.770,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-6.5,18.3,3844,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|TF5_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_USABLE,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.770.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIA_LONDON_HANDOVER; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=TF5_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_TF5_PROXY; confidence_cap=0.25; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260513_0800_D74616C9,2026-05-13,2026-05-13T08:00:00+00:00,2026-05-13T09:00:00+00:00,LONDON_IGNITION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,TF5_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.25,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw rotationnelle: respiration/rotation de zone, delta -1.4 pips, range 14.5 pips, 3230 ticks.","Projection faible: effort/rotation absorbe le deplacement, delta/range=0.10.",REVIEW: scene lisible mais doit rester en revue avant indexation forte.,NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.620,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.710,B6_REVIEW_CANDIDATE,RAW_ROTATION_CONFIRMED,-1.4,14.5,3230,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|TF5_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_USABLE,REVIEW memoire: DIRECTIONAL_PROGRESS_MEMORY; scene comparable mais a relire; REVIEW: scene lisible pour comparaison apres relecture; ne pas durcir NUANCED_BY_RAW en verite raw; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.710.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=LONDON_IGNITION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=TF5_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_TF5_PROXY; confidence_cap=0.25; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
